Division,Paid_Views,Organic_Views,Google_Impressions,Email_Impressions,Facebook_Impressions,Affiliate_Impressions,Overall_Views,Sales,Price,Calendar_Week_Date
Kolkata,17337,12035,149326,314657.0006,60709,10392,28506,69853,95.43851612,2019-08-31
Kolkata,17368,10566,247653,391915.0857,140629,8690,26682,97316,68.50535027,2019-09-07
Kolkata,16703,7305,144679,498693.8991,130472,9848,24070,98274,67.83754265,2019-09-14
Kolkata,16463,6647,148933,506186.2111,233379,9181,23907,62915,105.9630719,2019-09-21
Kolkata,20760,9064,278260,298890.0685,768209,10256,30036,69875,95.4084675,2019-09-28
Kolkata,6381,10948,303558,432591.0784,177375,8986,16549,127213,52.40554555,2019-10-05
Kolkata,5248,6270,251252,460546.8931,194024,9445,10558,112738,59.13415766,2019-10-12
Kolkata,8035,7227,237000,409931.2355,170554,11032,14650,111456,59.8143363,2019-10-19
Kolkata,6889,6659,442739,402858.8932,153519,10535,13805,110184,60.50485249,2019-10-26
Kolkata,7758,7837,527642,369446.7644,167857,9169,15586,101426,65.72936591,2019-11-02
Kolkata,6948,11136,1033617,593874.5892,268125,8958,17814,173190,38.49336952,2019-11-09
Kolkata,9039,15762,1132036,767115.1682,446658,8864,23949,175294,38.03134543,2019-11-16
Kolkata,5420,13550,962885,415508.8099,860736,9548,18699,182030,36.62399971,2019-11-23
Kolkata,6198,10665,1042217,765456.3801,491893,10411,15421,346433,19.24374025,2019-11-30
Kolkata,5821,9208,484429,702125.5839,495643,9099,14018,337765,19.73758876,2019-12-07
Kolkata,6250,10677,172617,418937.7896,505599,6405,16162,255492,26.09344585,2019-12-14
Kolkata,4949,9847,129730,424849.8409,228010,6674,14310,174069,38.29898872,2019-12-21
Kolkata,5307,10990,274455,290609.6523,85950,9262,15762,103053,64.69163117,2019-12-28
Kolkata,19552,13080,137871,334674.2227,65702,8800,31513,100143,66.57146947,2020-01-04
Kolkata,5796,15895,120475,444743.6087,101276,10980,21183,79930,83.40631386,2020-01-11
Kolkata,11782,14105,143763,421301.54,121931,11859,25690,86985,76.64156655,2020-01-18
Kolkata,15432,13115,244588,348437.159,97960,10422,28444,66272,100.5955255,2020-01-25
Kolkata,18249,16096,274410,1087202.853,35969,9111,33551,65796,101.3232821,2020-02-01
Kolkata,17089,16583,283972,398008.4585,144569,7996,33236,73880,90.23641942,2020-02-08
Kolkata,15975,20087,194609,314563.7516,246041,9024,35041,125603,53.07728849,2020-02-15
Kolkata,13171,20236,203306,453370.3782,254240,10291,33597,98747,67.51259954,2020-02-22
Kolkata,12442,19082,191986,326882.5462,124118,8642,31116,78915,84.47908087,2020-02-29
Kanpur,203,408,930,542559.8749,103925,28172,952,86182,77.35567365,2018-01-06
Kanpur,562,444,996,785317.8751,17391,24710,725,76530,87.11180801,2018-01-13
Kanpur,265,83,845,665813.1686,53004,34943,44,75913,87.81982884,2018-01-20
Kanpur,262,46,651,647746.9399,93071,24139,87,89867,74.1837011,2018-01-27
Kanpur,334,451,940,633401.2335,57343,17902,557,68267,97.65577317,2018-02-03
Kanpur,51,779,871,674283.9743,53824,22038,87,77001,86.57896218,2018-02-10
Kanpur,772,481,538,983801.9602,130704,22048,771,110481,60.34220062,2018-02-17
Kanpur,299,203,291,860901.909,141,17564,392,102973,64.74189027,2018-02-24
Kanpur,163,400,877,656438.9453,18887,18973,354,88047,75.71713592,2018-03-03
Kanpur,604,870,983,732320.909,79400,19915,963,98076,67.97449597,2018-03-10
Kanpur,830,437,774,721707.8629,9761,19847,780,95530,69.78610559,2018-03-17
Kanpur,129,830,37,657970.9309,79090,26237,893,89668,74.34833683,2018-03-24
Kanpur,73,909,329,662666.9222,44472,20319,468,77583,85.92947768,2018-03-31
Kanpur,590,186,169552,650330.7782,95209,18594,552,63871,104.3770517,2018-04-07
Kanpur,49,193,272818,787176.1367,67615,17596,47,78232,85.21662065,2018-04-14
Kanpur,856,377,248505,638731.8068,49498,21922,472,86582,76.99829834,2018-04-21
Kanpur,467,766,258367,733656.9518,30780,15367,229,68706,97.03179732,2018-04-28
Kanpur,554,648,306619,619166.1387,58776,15269,925,68520,97.29519362,2018-05-05
Kanpur,855,140,391129,539261.6569,55958,20794,518,80997,82.30757518,2018-05-12
Kanpur,711,944,384457,587509.5141,6386,15678,7,76802,86.80329505,2018-05-19
Kanpur,928,385,356425,709597.7412,17813,17106,977,77585,85.92726257,2018-05-26
Kanpur,125,741,301897,518751.291,59667,18400,351,84598,78.80406944,2018-06-02
Kanpur,472,809,276006,583116.9851,95868,16611,584,67596,98.6251652,2018-06-09
Kanpur,408,624,258110,525125.8473,49708,18269,182,67014,99.48170034,2018-06-16
Kanpur,255,772,277638,611942.9757,32140,20180,852,51744,128.8394146,2018-06-23
Kanpur,604,463,337107,576379.5757,40253,22223,349,80110,83.21890734,2018-06-30
Kanpur,802,941,472417,502408.44,32617,21504,707,47876,139.2486145,2018-07-07
Kanpur,540,799,543999,718896.7239,127049,21531,837,82218,81.08524492,2018-07-14
Kanpur,919,122,440212,545858.7646,109592,20248,435,101314,65.80202802,2018-07-21
Kanpur,54,317,437001,569953.555,72346,18245,142,79879,83.45956593,2018-07-28
Kanpur,190,33,432727,444675.1329,83323,19121,701,82544,80.76500614,2018-08-04
Kanpur,399,768,453505,554608.6332,103874,16072,521,68149,97.82486415,2018-08-11
Kanpur,642,837,687121,641876.9609,170438,18535,813,83989,79.37547377,2018-08-18
Kanpur,959,265,716653,649916.975,326131,21144,402,107128,62.23085157,2018-08-25
Kanpur,530,819,762600,514109.9204,253177,18243,294,83975,79.38870696,2018-09-01
Kanpur,774,17,674470,539996.802,303818,15688,149,81538,81.76146909,2018-09-08
Kanpur,31,101,715843,524655.2084,233196,12930,900,95262,69.98243441,2018-09-15
Kanpur,970,490,691586,507613.3445,239161,8259,422,94682,70.41113059,2018-09-22
Kanpur,606,287,882964,448340.2797,218882,11241,174,94234,70.74587375,2018-09-29
Kanpur,491,1013,784237,411343.4665,98598,9382,1502,122263,54.52726227,2018-10-06
Kanpur,338,2047,662126,407818.5807,123239,9349,1834,121083,55.05865123,2018-10-13
Kanpur,984,2138,940147,401179.008,108581,9473,2178,127171,52.42285322,2018-10-20
Kanpur,757,2588,818150,424983.4665,112165,8418,2282,115290,57.82519444,2018-10-27
Kanpur,521,2686,833483,416277.5992,164162,9895,3086,176334,37.80704043,2018-11-03
Kanpur,199,6931,1543900,864135.6433,243469,9700,6666,253100,26.34005005,2018-11-10
Kanpur,50,4186,2523246,848387.6139,329041,7576,3901,268837,24.79817386,2018-11-17
Kanpur,1015,3458,2693789,863816.1021,662144,25726,4133,443201,15.04208399,2018-11-24
Kanpur,2292,1958,1701671,1066870.176,119625,25547,3503,370895,17.97453907,2018-12-01
Kanpur,26972,2619,804300,660117.0471,62434,11570,29142,259807,25.66007331,2018-12-08
Kanpur,23056,3664,572972,548317.2256,115091,8047,27384,238158,27.99262115,2018-12-15
Kanpur,10737,3930,534841,535163.5368,57189,8786,14348,158500,42.06098843,2018-12-22
Kanpur,10239,4110,610080,754060.7996,30893,13374,13747,77499,86.02261535,2018-12-29
Kanpur,6861,3434,530463,753119.4187,13414,13830,10478,92839,71.80890215,2019-01-05
Kanpur,10245,3112,478905,564362.8791,34717,19473,13363,85236,78.21421309,2019-01-12
Kanpur,11315,3203,510033,708194.2315,79417,19728,14006,92997,71.68690029,2019-01-19
Kanpur,11837,3313,506325,576380.6953,300247,22104,15823,87705,76.01239002,2019-01-26
Kanpur,7581,3297,587703,554025.2609,219554,19068,10055,89732,74.29530899,2019-02-02
Kanpur,9044,2912,498987,556983.0067,108297,18255,11474,81233,82.0684533,2019-02-09
Kanpur,14402,5439,382064,711684.3124,125550,18160,19891,120096,55.51114664,2019-02-16
Kanpur,5795,2867,396103,467382.0342,47450,15689,8509,97348,68.48283135,2019-02-23
Kanpur,45,3456,580863,641404.1675,28225,17279,3672,96667,68.96527943,2019-03-02
Kanpur,145,2593,588472,598686.5693,40861,17057,2669,87716,76.00285771,2019-03-09
Kanpur,843,4520,582187,550026.3965,87486,22129,4015,102167,65.25264192,2019-03-16
Kanpur,586,6498,705883,550337.1056,118090,17907,7127,96085,69.38301157,2019-03-23
Kanpur,281,8384,452603,675041.0533,148387,17606,8827,79353,84.01278675,2019-03-30
Kanpur,3530,8978,506029,564900.7935,64526,14124,12683,92694,71.92123187,2019-04-06
Kanpur,3294,9337,721190,548988.7885,126195,14787,12005,80375,82.94453084,2019-04-13
Kanpur,6248,9840,661169,595523.0488,178469,13030,15619,111065,60.02491034,2019-04-20
Kanpur,7486,6360,534745,692075.2656,164524,11997,13646,82849,80.46767815,2019-04-27
Kanpur,11540,7202,664595,493389.7043,99824,8718,18160,92792,71.84527402,2019-05-04
Kanpur,12505,9370,560688,405123.6646,134363,9143,21918,90180,73.92622163,2019-05-11
Kanpur,14153,11305,465722,477883.06,203370,8894,25334,70314,94.81279214,2019-05-18
Kanpur,14476,9610,648747,465030.4371,232857,8150,23824,91480,72.8756741,2019-05-25
Kanpur,16788,11442,594838,407057.9243,77336,8922,28322,78194,85.25803344,2019-06-01
Kanpur,72061,16278,556018,377813.4545,168077,10990,87292,66794,99.80936411,2019-06-08
Kanpur,49097,18916,377304,406210.4409,195371,11543,66487,89120,74.80550569,2019-06-15
Kanpur,21803,16517,239515,488867.0897,169323,9196,38025,91764,72.6501315,2019-06-22
Kanpur,23393,15508,446550,502701.7098,101783,7525,38533,76652,86.97316008,2019-06-29
Kanpur,20810,15152,593841,469200.7726,90852,8954,35349,67405,98.90463121,2019-07-06
Kanpur,19551,26167,723251,296359.7738,226584,14305,45077,112412,59.30564946,2019-07-13
Kanpur,18783,35539,583296,623986.8213,129028,13506,53998,83277,80.05411658,2019-07-20
Kanpur,27904,27358,615546,395411.1227,159864,10558,54433,67020,99.47279419,2019-07-27
Kanpur,52302,36591,303074,311339.5356,63256,9561,89073,79128,84.25167661,2019-08-03
Kanpur,26164,40448,362350,380074.0482,82493,10178,66594,56307,118.3985413,2019-08-10
Kanpur,28326,39197,434894,414855.087,123070,10172,66195,84425,78.96555128,2019-08-17
Kanpur,27940,27938,564679,412172.6171,93701,10445,55440,130729,50.99608095,2019-08-24
Kanpur,26855,16626,363988,447380.0865,99810,10685,43457,101401,65.74557121,2019-08-31
Kanpur,26560,14641,576836,557787.3529,237492,8116,41273,109708,60.76737035,2019-09-07
Kanpur,26102,11125,354161,709186.0695,225619,8539,36811,113228,58.87825155,2019-09-14
Kanpur,26233,10607,354667,719399.2102,337459,8784,36206,80817,82.49089507,2019-09-21
Kanpur,32747,14583,668733,425442.0644,1021914,10210,46689,105869,62.97090429,2019-09-28
Kanpur,8400,17242,714259,615269.826,266852,8107,25907,146755,45.4271859,2019-10-05
Kanpur,7605,10665,595353,655572.4596,308466,8799,17381,135953,49.0365543,2019-10-12
Kanpur,13037,10531,527990,583709.4277,256813,9179,23586,148285,44.95846961,2019-10-19
Kanpur,11720,10482,1065395,572997.5997,238888,9758,22378,130708,51.00427416,2019-10-26
Kanpur,13018,13127,1316756,524824.0772,249969,10873,25945,136143,48.96811931,2019-11-02
Kanpur,12534,18137,2960433,844767.2848,419022,7378,30998,252408,26.41226374,2019-11-09
Kanpur,14745,26940,3182888,1090467.929,774015,8257,41787,256013,26.04034431,2019-11-16
Kanpur,9853,23562,2569168,590970.802,1585077,7558,33193,265066,25.15096869,2019-11-23
Kanpur,10842,16504,2808895,1088799.754,897356,8500,26356,505330,13.19269916,2019-11-30
Kanpur,9223,14279,1279962,998414.8656,927050,8524,22429,466840,14.28041013,2019-12-07
Kanpur,9768,16435,430065,596277.7277,903678,6254,25772,349612,19.06875813,2019-12-14
Kanpur,8651,14088,320887,604031.2514,455045,6817,21753,209416,31.83456215,2019-12-21
Kanpur,8503,15869,676346,412765.7189,121014,10771,23379,128448,51.90167746,2019-12-28
Kanpur,32419,19812,340112,476871.7344,108907,9478,50917,138022,48.30147851,2020-01-04
Kanpur,10288,23823,304975,632649.0316,158279,11177,34127,97636,68.28082538,2020-01-11
Kanpur,20239,21289,351825,599243.7959,183212,12234,40804,136798,48.73365595,2020-01-18
Kanpur,25492,19928,623235,495833.931,145373,12191,45205,104095,64.04406231,2020-01-25
Kanpur,30394,23649,669754,1546181.189,50270,10542,54087,102125,65.27947776,2020-02-01
Kanpur,28768,24827,692508,566316.5777,219840,8352,53279,87085,76.55355878,2020-02-08
Kanpur,28073,30412,488069,448544.8816,387887,9522,57226,167792,39.73173135,2020-02-15
Kanpur,23125,28850,513542,644928.1768,384582,11316,52584,136111,48.97963182,2020-02-22
Kanpur,20646,28356,487680,465183.8638,216146,9701,48427,131955,50.52227401,2020-02-29
Chennai,233,361,992,897379.7817,148385,29779,477,144561,46.11663358,2018-01-06
Chennai,815,320,873,1297797.97,24140,143656,745,148518,44.88793726,2018-01-13
Chennai,858,967,55,1101362.612,95552,71778,608,149210,44.67975784,2018-01-20
Chennai,558,645,753,1070745.029,156755,23289,497,152021,43.8535904,2018-01-27
Chennai,216,647,130,1046582.896,83555,15125,589,209926,31.75722239,2018-02-03
Chennai,612,74,598,1114104.863,78367,21205,862,152996,43.57412394,2018-02-10
Chennai,398,273,165,1626466.446,222535,23793,767,218196,30.55356957,2018-02-17
Chennai,675,296,266,1422948.156,323,16375,387,189780,35.12839428,2018-02-24
Chennai,877,839,544,1084354.784,29798,21121,345,178943,37.25581144,2018-03-03
Chennai,683,22,928,1210143.648,165193,19656,319,174404,38.22542296,2018-03-10
Chennai,825,768,938,1192872.569,21697,18509,409,175474,37.99233315,2018-03-17
Chennai,921,182,397,1087148.235,119073,32565,169,163619,40.74506424,2018-03-24
Chennai,982,9,514,1095857.762,62225,20603,452,167643,39.76704465,2018-03-31
Chennai,368,96,302134,1073911.567,178641,18328,410,148997,44.74363018,2018-04-07
Chennai,309,611,487973,1301001.175,110923,16349,858,138712,48.06121076,2018-04-14
Chennai,882,260,463719,1056049.723,72939,25887,82,191017,34.9009076,2018-04-21
Chennai,934,946,515423,1213206.891,51494,22520,22,149751,44.5183449,2018-04-28
Chennai,836,963,563945,1023758.149,108412,22030,865,160949,41.42098843,2018-05-05
Chennai,11,882,744395,890681.4837,103531,28183,166,201241,33.12777549,2018-05-12
Chennai,196,363,731242,970809.1824,11039,18305,479,161177,41.36239455,2018-05-19
Chennai,745,886,693775,1172443.688,32054,19279,874,141515,47.10925815,2018-05-26
Chennai,539,495,554608,857215.3938,107254,20786,840,136799,48.73329971,2018-06-02
Chennai,275,834,525054,962878.3668,163382,21991,814,146543,45.49290424,2018-06-09
Chennai,271,908,488454,867379.1422,84683,20463,710,151917,43.88361188,2018-06-16
Chennai,575,204,533068,1011330.388,61003,22475,477,118645,56.1900347,2018-06-23
Chennai,771,655,618071,952868.0506,76780,31002,507,202608,32.90426176,2018-06-30
Chennai,766,701,856854,830698.806,65592,22538,973,117046,56.95766337,2018-07-07
Chennai,410,581,969860,1188243.607,267656,22852,782,178409,37.36732265,2018-07-14
Chennai,340,242,769707,902836.6219,214117,19842,63,225637,29.54598167,2018-07-21
Chennai,517,50,798853,942276.8076,138962,19918,93,171327,38.91194422,2018-07-28
Chennai,689,354,743787,734149.1045,160564,23409,408,290788,22.9262097,2018-08-04
Chennai,726,110,774979,915626.7089,188145,18530,406,143250,46.53868528,2018-08-11
Chennai,320,226,1162610,1060184.133,288782,22704,751,175786,37.92490111,2018-08-18
Chennai,669,186,1197042,1073747.925,572674,24518,822,258101,25.82968166,2018-08-25
Chennai,404,741,1304851,849656.6373,450288,20183,375,198982,33.50386802,2018-09-01
Chennai,373,366,1243481,891902.5727,562291,21328,789,169634,39.3002975,2018-09-08
Chennai,516,424,1353535,866839.0476,403575,16960,561,222767,29.92663485,2018-09-15
Chennai,984,755,1318087,840006.568,482391,14025,786,202548,32.91400886,2018-09-22
Chennai,18,399,1610238,740548.8542,456815,18119,608,229105,29.0987393,2018-09-29
Chennai,274,1827,1544964,680338.2348,194012,16335,1094,285744,23.33090692,2018-10-06
Chennai,196,2338,1257920,674293.387,242757,14480,2778,285293,23.36778914,2018-10-13
Chennai,139,2305,1635333,662975.7916,215154,13872,3017,325444,20.48483508,2018-10-20
Chennai,302,2223,1482887,701927.1426,234477,12460,3007,269352,24.75075985,2018-10-27
Chennai,90,3325,1463815,688314.6302,359398,12129,3118,381340,17.48221185,2018-11-03
Chennai,532,10561,2555242,1428022.235,474907,13811,10747,497147,13.40984994,2018-11-10
Chennai,222,6747,3972541,1402384.055,667083,11031,7485,591908,11.26301159,2018-11-17
Chennai,1421,3754,4393848,1427299.61,1458736,11514,4523,889710,7.493078269,2018-11-24
Chennai,2390,2878,2748477,1764232.635,257904,14215,5096,708229,9.413151208,2018-12-01
Chennai,46298,5329,1264321,1091219.694,142276,13921,50928,522506,12.75902414,2018-12-08
Chennai,35280,7142,982940,906011.292,277311,10565,42272,502177,13.27553167,2018-12-15
Chennai,12598,7496,897469,883982.2301,119437,11855,19770,278567,23.93200439,2018-12-22
Chennai,11414,6371,964875,1245417.322,81820,15499,17309,152573,43.69493073,2018-12-29
Chennai,8038,5724,898007,1243971.831,31888,15935,13510,187122,35.62738035,2019-01-05
Chennai,16355,5838,834931,932856.735,74122,21058,22185,131804,50.58015437,2019-01-12
Chennai,18282,4819,875250,1170230.492,167000,25722,22129,182603,36.50907524,2019-01-19
Chennai,18758,5710,847683,952764.7964,566913,28163,24622,161566,41.26280694,2019-01-26
Chennai,11176,3841,990735,916770.2141,377110,24784,15029,192865,34.56649297,2019-02-02
Chennai,14234,4887,770799,920383.8085,219941,24766,19213,183268,36.37659966,2019-02-09
Chennai,22014,9894,598452,1176665.682,270220,24332,31795,248918,26.78258168,2019-02-16
Chennai,9153,5605,669232,772278.5769,98784,23144,13045,185170,36.00295224,2019-02-23
Chennai,609,5293,979735,1060243.352,48851,22991,4859,164333,40.56803361,2019-03-02
Chennai,16,3799,1024141,989739.8921,74533,24695,3866,153343,43.47552002,2019-03-09
Chennai,674,5890,1034501,909873.1647,150486,28188,5865,196836,33.86914318,2019-03-16
Chennai,967,10305,1231378,908512.024,178093,24354,11271,172062,38.74572344,2019-03-23
Chennai,508,14795,814288,1115160.199,245514,24093,14834,179976,37.04197597,2019-03-30
Chennai,4586,16882,905317,934454.2168,122368,19820,21294,152081,43.836289,2019-04-06
Chennai,5176,15784,1127817,906464.6183,201212,18841,19774,150355,44.33950761,2019-04-13
Chennai,8615,16454,1179085,985341.7632,279480,18459,24836,202288,32.95631311,2019-04-20
Chennai,12718,12768,967712,1143683.091,229841,20808,25151,217671,30.62726163,2019-04-27
Chennai,18806,14920,1197269,815642.6102,179285,14637,33169,174100,38.29216925,2019-05-04
Chennai,21528,18522,1004829,669848.6253,230111,15916,39345,211420,31.53280989,2019-05-11
Chennai,24086,21997,891900,790586.9509,340876,14978,45136,143855,46.34296108,2019-05-18
Chennai,26886,20720,1216806,768205.758,412281,15646,46343,189786,35.12728371,2019-05-25
Chennai,32288,23176,1166340,672672.9117,134905,13931,55666,153581,43.40814728,2019-06-01
Chennai,147847,35165,1076102,624536.12,299576,16102,181948,143807,46.35842947,2019-06-08
Chennai,85523,34044,760900,671504.865,349161,18156,119296,204857,32.54302595,2019-06-15
Chennai,37899,31522,517660,808081.4517,294610,16577,68699,198325,33.61485777,2019-06-22
Chennai,41461,31521,915783,831284.4767,184812,13248,72162,148225,44.97666835,2019-06-29
Chennai,35423,30741,1216320,774987.1527,158777,18324,65590,133386,49.9802578,2019-07-06
Chennai,34949,52305,1424160,489195.2014,395237,25616,86288,238055,28.0047328,2019-07-13
Chennai,30496,67871,1190684,1031191.826,218266,25794,98387,200281,33.28656571,2019-07-20
Chennai,48728,59890,1235514,653361.4884,302031,21350,107807,137681,48.4211087,2019-07-27
Chennai,99769,74852,602343,513725.9573,118952,18638,173413,160943,41.42253262,2019-08-03
Chennai,49482,83803,696528,628597.159,164846,22224,132854,126593,52.66220618,2019-08-10
Chennai,46953,75283,831973,685749.6133,239842,21990,121421,197209,33.80508327,2019-08-17
Chennai,47621,51740,1094991,680695.1969,179481,19512,98398,263818,25.2699462,2019-08-24
Chennai,43551,32022,825483,739009.0489,179734,19640,75464,223640,29.80981339,2019-08-31
